Topic,Words,Frequency,Timestamp
48,"shakira, session, bzrp, music, #53",32,2023-01-28
49,"betrayed, shakira, beyonc, courage, guys",12,2023-01-28
50,"#shoutoutsaturday, #weekendvibes, bunny, feid, bizarrap",35,2023-01-28
52,"piqu, shakira, block, follow, haha",2,2023-01-28
53,"shakira, beg, needed, worst, version",21,2023-01-28
54,"shakira, auschwitz, nichol, tyre, lcid",13,2023-01-28
55,"neighbor, shakira, song, listen, play",37,2023-01-28
56,"shakira, husband, pampita, love, miley",72,2023-01-28
57,"fred, romance, piqu, wanted, goal",26,2023-01-28
58,"january, day, shakira, dedicated, song",33,2023-01-28
59,"esse, piqu, nesse, @beymires, @euhencisco",40,2023-01-28
60,"shakira, vivacolombia, @arlettslzr, cco, uuuuuuuuuuuu",3,2023-01-28
61,"birthday, karol, piqu, shakira, song",101,2023-01-28
62,"tax, debt, treasury, shakira, pay",12,2023-01-28
63,"shakira, age, year, allo, @saulortizs",9,2023-01-28
64,"#amazon2022, ichiba, rakuten, #2023, gray",22,2023-01-28
65,"horns, shakira, monetize, #yoicr, heesungists",8,2023-01-28
66,"shakira, oct, fling, hit, song",15,2023-01-28
67,"aquarius, aquarian, shakira, gemini, zodiac",13,2023-01-28
68,"gelato, bag, tote, everyday, lucky",36,2023-01-28
70,"shakira, hurt, wounds, agony, pain",10,2023-01-28
71,"brain, gym, shakira, work, lot",22,2023-01-28
72,"son, sasha, birthday, shakira, milan",9,2023-01-28
73,"bzrp, @bizarrap, session, music, single",4,2023-01-28
74,"jam, piqu, jar, cheated, shakira",7,2023-01-28
75,"pickle, woke, today, woken, beach",32,2023-01-28
76,"davies, tennis, federation, kosmos, piqu",28,2023-01-28
77,"witch, shakira, balcony, house, law",8,2023-01-28
78,"chew, swallow, shakira, mortify, song",20,2023-01-28
79,"shakira, play, @hitz1049, @boninho, @bizarrap",3,2023-01-28
80,"gelato, gelapique, bag, reservation, piqu",30,2023-01-28
81,"dreamt, shakira, dream, piqu, night",25,2023-01-28
82,"bazn, geraldine, shakira, soto, daughter",2,2023-01-28
83,"liar, beyonc, beautiful, shakira, freemasons",12,2023-01-28
84,"hair, shakira, blonde, black, brunette",11,2023-01-28
85,"nano, snidel, lily, gelapique, brown",23,2023-01-28
86,"team, shakira, #teamshakira, aritz, hayek",10,2023-01-28
87,"expensive, player, sucker, post, photo",11,2023-01-28
89,"#svleaks, #usagalles, #thewalkingdead, #twitterdown, #elite6",79,2023-01-28
0,"piqu, clara, gerard, photo, cha",1200,2023-01-29
1,"piqu, shakira, song, clara, gerard",519,2023-01-29
2,"miley, shakira, song, cyrus, flowers",94,2023-01-29
3,"shakira, queen, song, goddess, video",126,2023-01-29
4,"pike, play, today, crystalline, morning",246,2023-01-29
5,"shakira, spotify, stream, artist, song",98,2023-01-29
6,"rush, energy, today, spike, sleep",268,2023-01-29
7,"gelato, piqu, bag, lucky, gelapique",181,2023-01-29
8,"@shakira, #shakira, shakira, love, #btspavedtheway",57,2023-01-29
9,"shakira, bizarrap, bzrp, session, song",67,2023-01-29
10,"shakira, jam, jelly, strawberry, #amici22",55,2023-01-29
11,"stings, stung, bee, damn, bite",152,2023-01-29
13,"shakira, mom, song, listen, dad",92,2023-01-29
14,"piqu, twingo, casio, ebay, #uominiedonne",18,2023-01-29
15,"shakira, song, feminist, feminism, people",52,2023-01-29
16,", pic, click, chatbot, fluid",48,2023-01-29
17,"women, shakira, money, @shakira, #shakira",30,2023-01-29
18,"shakira, session, play, sessio, song",69,2023-01-29
19,"shakira, song, good, love, listen",49,2023-01-29
20,"twingo, ferrari, shakira, traded, car",19,2023-01-29
21,"shakira, #nowplaying, single, @youtube, feat",122,2023-01-29
22,"peak, spike, rush, start, today",103,2023-01-29
23,"shakira, concert, album, tour, song",55,2023-01-29
24,"song, shakira, bad, listen, sick",44,2023-01-29
25,"shakira, song, guys, cheated, man",21,2023-01-29
26,"rolex, casio, shakira, watch, song",17,2023-01-29
27,"shakira, song, head, mind, listen",30,2023-01-29
28,"communist, isapres, fonasa, #fiestadelosabrazos, mackenna",57,2023-01-29
29,"shakira, song, dedicated, exes, claudia",22,2023-01-29
30,"cheated, shakira, @kinglilg, bitch, unfaithful",26,2023-01-29
31,"karol, shakira, sony, song, collaboration",69,2023-01-29
32,"shakira, listen, singing, song, stening",45,2023-01-29
33,"series, bbb, movie, watch, book",72,2023-01-29
34,"tiktok, shakira, silvina, escudero, dance",25,2023-01-29
35,"shakira, failed, billing, invoice, crying",27,2023-01-29
36,"clara, shakira, cha, chia, toll",27,2023-01-29
37,"casio, shakira, yamaha, casiocz, vl",5,2023-01-29
38,"booed, piqu, #esland2023, esland, clip",622,2023-01-29
39,"museum, grammy, exhibition, shakira, interact",64,2023-01-29
40,"wolf, shakira, guys, newbies, uh",34,2023-01-29
41,"itch, itchy, scratch, allergy, allergic",45,2023-01-29
42,"dick, dic, elderly, day, party",68,2023-01-29
43,"children, shakira, criticize, parents, father",7,2023-01-29
44,"addicted, shakira, song, obsessed, music",21,2023-01-29
45,"plagiarism, shakira, #msica, #plagio, accused",5,2023-01-29
46,"law, mother, shakira, video, grab",29,2023-01-29
47,"paquita, neighborhood, shakira, barrio, immortal",4,2023-01-29
48,"shakira, bzrp, session, music, #53",26,2023-01-29
49,"betrayed, shakira, vran, gerais, guys",13,2023-01-29
50,"#sundayfunday, #lazysunday, bunny, feid, bizarrap",37,2023-01-29
52,"piqu, shakira, instagram, follow, mariska",7,2023-01-29
53,"shakira, beg, needed, soul, accumulated",19,2023-01-29
54,"fancam, carrd, fcs, shakira, chuu",11,2023-01-29
55,"neighbor, shakira, listen, song, play",44,2023-01-29
56,"shakira, jslejeka, danito, gonna, detached",13,2023-01-29
57,"romance, fred, piqu, veigh, dib",33,2023-01-29
58,"january, day, shakira, dedicated, love",24,2023-01-29
59,"esse, piqu, nesse, rempart, amante",32,2023-01-29
61,"birthday, piqu, karol, shakira, song",62,2023-01-29
62,"tax, shakira, treasury, debt, pay",12,2023-01-29
63,"shakira, age, younger, year, older",9,2023-01-29
64,"#amazon2022, ichiba, rakuten, #2023, gray",23,2023-01-29
65,"horns, shakira, rapist, wearing, monetize",4,2023-01-29
66,"shakira, song, @avamax, chevron, @guidosantos87",8,2023-01-29
67,"aquarius, aquarian, shakira, sign, huerta",9,2023-01-29
68,"gelato, bag, tote, everyday, lucky",35,2023-01-29
70,"shakira, hurt, pain, song, impositio",9,2023-01-29
71,"brain, gym, shakira, bit, work",13,2023-01-29
72,"sasha, son, birthday, piqu, shakira",19,2023-01-29
73,"@mostrequestlive, bzrp, session, music, hey",1,2023-01-29
74,"jar, jam, piqu, shakira, cheated",8,2023-01-29
75,"pickle, woke, today, @, tilia",31,2023-01-29
76,"davies, piqu, cup, gerard, kosmos",9,2023-01-29
77,"witch, law, shakira, mother, impasse",3,2023-01-29
78,"chew, swallow, shakira, juju, mortify",5,2023-01-29
80,"gelato, bag, gelapique, piqu, lucky",22,2023-01-29
81,"dreamt, shakira, dream, piqu, nightmare",27,2023-01-29
82,"parody, shakira, derbez, rosaldo, geraldine",9,2023-01-29
83,"liar, beyonc, beautiful, shakira, performance",9,2023-01-29
84,"hair, shakira, blonde, dye, curls",8,2023-01-29
85,"nano, snidel, lily, gelapique, brown",23,2023-01-29
86,"team, shakira, mexico, angelines, #teammanel",13,2023-01-29
87,"expensive, sucker, player, post, photo",11,2023-01-29
89,"snoopy, gelato, #elite6, #usagalles, #twitterdown",22,2023-01-29
0,"piqu, clara, cha, photo, gerard",1075,2023-01-30
1,"piqu, shakira, song, clara, gerard",511,2023-01-30
2,"miley, shakira, cyrus, song, flowers",90,2023-01-30
3,"shakira, queen, hot, woman, goddess",109,2023-01-30
4,"pike, carnival, today, play, staring",273,2023-01-30
5,"shakira, spotify, monthly, artist, listen",119,2023-01-30
6,"energy, today, spike, rush, work",301,2023-01-30
7,"gelato, piqu, bag, gelapique, lucky",216,2023-01-30
8,"@shakira, #shakira, shakira, @shakiramedia, @bizarrap",38,2023-01-30
9,"shakira, bzrp, bizarrap, session, song",44,2023-01-30
10,"jelly, shakira, jam, eat, strawberry",116,2023-01-30
11,"stings, stung, bee, bitten, damn",134,2023-01-30
13,"shakira, mom, song, singing, listen",51,2023-01-30
14,"piqu, twingo, casio, league, kings",10,2023-01-30
15,"shakira, feminist, song, criticize, women",26,2023-01-30
16,", love, mood, pick, mother",66,2023-01-30
17,"women, shakira, money, billing, @shakira",35,2023-01-30
18,"shakira, session, play, #laisladelastentaciones2, listen",33,2023-01-30
19,"song, shakira, good, listen, love",28,2023-01-30
20,"twingo, shakira, ferrari, renault, traded",24,2023-01-30
21,"shakira, #nowplaying, @youtube, feat, wyclef",69,2023-01-30
22,"peak, spike, start, week, rush",117,2023-01-30
23,"shakira, concert, tour, rbd, tickets",68,2023-01-30
24,"shakira, song, listen, bad, sick",29,2023-01-30
25,"shakira, melendi, danna, idiot, guys",21,2023-01-30
26,"rolex, casio, shakira, watch, traded",18,2023-01-30
27,"shakira, song, head, mind, stuck",29,2023-01-30
28,"isapres, fonasa, #fiestadelosabrazos, mackenna, #ladivinacomida",41,2023-01-30
29,"shakira, song, exes, dedicated, adele",17,2023-01-30
30,"cheated, shakira, men, rihanna, verstappen",17,2023-01-30
31,"karol, shakira, song, collaboration, release",42,2023-01-30
32,"shakira, listen, song, singing, stening",47,2023-01-30
33,"movie, series, watch, bbb, book",54,2023-01-30
34,"tiktok, shakira, song, dance, trend",23,2023-01-30
35,"shakira, billing, failed, invoice, crying",26,2023-01-30
36,"clara, shakira, cha, chia, song",34,2023-01-30
37,"casio, shakira, #casio, song, jajkakjajkajkajkajkajkajka",11,2023-01-30
38,"booed, esland, piqu, award, auditorium",133,2023-01-30
39,"museum, grammy, exhibition, shakira, interact",39,2023-01-30
40,"wolf, shakira, guys, newbies, howl",38,2023-01-30
41,"itchy, itch, scratch, eyes, nose",45,2023-01-30
42,"dick, day, dic, year, carnival",65,2023-01-30
43,"children, shakira, song, parents, primordial",9,2023-01-30
44,"addicted, shakira, song, obsessed, music",20,2023-01-30
45,"plagiarism, shakira, briella, song, melody",6,2023-01-30
46,"law, mother, shakira, video, worst",14,2023-01-30
47,"paquita, barrio, shakira, del, neighborhood",5,2023-01-30
48,"shakira, session, bzrp, music, #53",30,2023-01-30
49,"betrayed, shakira, leftover, betraya, percent",9,2023-01-30
50,"#mondaymotivation, bunny, #musicmonday, feid, turizo",38,2023-01-30
52,"instagram, curiosa, piqu, shakira, profile",3,2023-01-30
53,"shakira, worst, needed, version, champion",15,2023-01-30
54,"fancam, mutual, thread, views, fcs",13,2023-01-30
55,"neighbor, shakira, song, play, listen",20,2023-01-30
56,"shakira, pharmacy, speculation, purchase, girlfriend",7,2023-01-30
57,"romance, fred, piqu, bella, cabelinho",29,2023-01-30
58,"january, day, shakira, dedicated, song",52,2023-01-30
59,"esse, piqu, nesse, aq, thay",47,2023-01-30
60,"shakira, patricia, universe, leite, vlea",4,2023-01-30
61,"birthday, shakira, piqu, karol, release",46,2023-01-30
62,"treasury, tax, shakira, debt, pay",11,2023-01-30
63,"shakira, year, younger, age, jucelino",10,2023-01-30
64,"#amazon2022, ichiba, rakuten, #2023, gray",14,2023-01-30
65,"horns, shakira, kkkkkkkkkkkkkkkkkkkkkk, meu, hospital",5,2023-01-30
66,"shakira, fnix, prandi, ikki, year",5,2023-01-30
67,"aquarius, shakira, aquarian, sign, zodiac",18,2023-01-30
68,"gelato, bag, tote, everyday, lucky",36,2023-01-30
70,"shakira, hurt, stretcher, sofa, singing",4,2023-01-30
71,"gym, brain, shakira, work, lot",13,2023-01-30
72,"birthday, son, sasha, piqu, shakira",73,2023-01-30
74,"jar, jam, piqu, shakira, cheated",8,2023-01-30
75,"pickle, woke, nescauzinho, thalles, kkkk",27,2023-01-30
76,"tennis, federation, davies, kosmos, piqu",9,2023-01-30
77,"witch, witchcraft, shakira, law, spell",5,2023-01-30
78,"chew, swallow, shakira, mortify, song",12,2023-01-30
80,"gelato, gelapique, bag, reservation, piqu",17,2023-01-30
81,"dreamt, shakira, dream, piqu, stefi",20,2023-01-30
82,"parody, derbez, shakira, rosaldo, geraldine",6,2023-01-30
83,"liar, beyonc, beautiful, shakira, performance",8,2023-01-30
84,"hair, shakira, blonde, black, curls",18,2023-01-30
85,"nano, snidel, lily, gelapique, brown",22,2023-01-30
86,"team, shakira, #teamshakira, #yas30ene, #laisladelastentaciones2",5,2023-01-30
87,"expensive, player, sucker, post, photo",20,2023-01-30
88,"elf, @el_pepperoni_, hunks, hajsjajsja, jug",1,2023-01-30
89,"snoopy, gelato, peanuts, piqu, cute",9,2023-01-30
0,"piqu, clara, cha, photo, puyol",272,2023-01-31
1,"piqu, shakira, song, clara, gerard",142,2023-01-31
2,"miley, shakira, cyrus, song, flowers",32,2023-01-31
3,"shakira, solteira, queen, tankou, tornillo",51,2023-01-31
4,"pike, play, fred, today, #bbb23",86,2023-01-31
5,"shakira, spotify, song, cgtn, craft",19,2023-01-31
6,"energy, day, spike, gym, today",71,2023-01-31
7,"gelato, piqu, bag, loungewear, lucky",69,2023-01-31
8,"@shakira, shakira, #shakira, borraxa, #youngroyals",16,2023-01-31
9,"shakira, bzrp, session, bizarrap, song",12,2023-01-31
10,"jelly, shakira, jam, eat, strawberry",63,2023-01-31
11,"stings, stung, mosquito, norris, bitten",28,2023-01-31
13,"shakira, mom, song, listen, dad",23,2023-01-31
14,"piqu, celtinha, bez, crespo, ceni",3,2023-01-31
15,"shakira, feminist, yag, song, ht",12,2023-01-31
16,", fuckoooooo, mamain, helmut, pdm",17,2023-01-31
17,"women, shakira, toll, money, egomaniac",9,2023-01-31
18,"shakira, session, unmotivated, concha, sessio",5,2023-01-31
19,"shakira, song, funky, tomazazazaaaaaazo, harddddd",12,2023-01-31
20,"twingo, ferrari, shakira, virginia, ariel",3,2023-01-31
21,"shakira, #nowplaying, @youtube, hd, #radioencuentro",26,2023-01-31
22,"peak, spike, rush, february, year",31,2023-01-31
23,"shakira, concert, florence, rbd, song",15,2023-01-31
24,"song, shakira, bad, #record, listen",12,2023-01-31
25,"shakira, regrensen, liliana, iran, mico",7,2023-01-31
26,"rolex, casio, shakira, watch, yessss",6,2023-01-31
27,"shakira, song, head, uh, stuck",8,2023-01-31
28,"government, isapres, fonasa, #fiestadelosabrazos, mackenna",16,2023-01-31
29,"shakira, song, exes, garden, wishes",3,2023-01-31
30,"cheated, shakira, men, @deyrazepeda, dumbest",9,2023-01-31
31,"karol, shakira, collaboration, sony, wakafans",8,2023-01-31
32,"shakira, listen, song, fireworks, stening",14,2023-01-31
33,"bbb, episode, watch, mood, book",24,2023-01-31
34,"tiktok, shakira, song, exotic, dance",6,2023-01-31
35,"shakira, billing, failed, crying, sabbia",12,2023-01-31
36,"clara, cha, shakira, bear, depression",12,2023-01-31
38,"booed, piqu, esland, #esland2023, award",18,2023-01-31
39,"museum, grammy, exhibition, interact, shakira",9,2023-01-31
40,"wolf, shakira, dance, guys, girl",14,2023-01-31
41,"itch, itchy, balace, abdominoplasty, yellowstone",19,2023-01-31
42,"dick, saci, nss, putona, hustle",14,2023-01-31
43,"#megusta, stepfather, children, shakira, bless",2,2023-01-31
44,"addicted, shakira, song, obsessed, music",14,2023-01-31
46,"law, mother, shakira, singer, video",9,2023-01-31
47,"paquita, barrio, shakira, del, #campeche",5,2023-01-31
48,"shakira, bzrp, session, music, #53",5,2023-01-31
49,"betrayed, shakira, male, pik, conscience",2,2023-01-31
50,"boomin, metro, #traveltuesday, #tuesdaythoughts, onerepublic",2,2023-01-31
52,"instagram, piqu, shakira, follow, stopped",2,2023-01-31
53,"shakira, alan, gay, healthily, capi",6,2023-01-31
54,"fancam, nsfw, wayv, #followtrick, jenlisa",1,2023-01-31
55,"neighbor, shakira, song, listen, play",5,2023-01-31
56,"eater, shakira, xereca, nct, jelly",1,2023-01-31
57,"fred, romance, nicacio, piqu, #bbb23",13,2023-01-31
58,"january, day, shakira, dedicated, met",26,2023-01-31
59,"esse, piqu, nesse, sai, fake",11,2023-01-31
60,"afhf, argentina, shakira, country, cup",1,2023-01-31
61,"birthday, piqu, shakira, karol, release",14,2023-01-31
63,"shakira, younger, age, year, young",9,2023-01-31
64,"#amazon2022, ichiba, rakuten, #2023, gray",5,2023-01-31
65,"horns, shakira, monotony, quiet, helped",2,2023-01-31
66,"shakira, @lacholitalu, #pollera, fuega, #cholita",4,2023-01-31
67,"aquarius, shakira, collins, phil, aries",5,2023-01-31
68,"gelato, bag, tote, everyday, reservation",16,2023-01-31
70,"shakira, hurt, bzios, ingrid, grief",3,2023-01-31
71,"gym, brain, shakira, training, bit",4,2023-01-31
72,"birthday, son, sasha, piqu, shakira",10,2023-01-31
75,"pickle, dippers, tripizinha, marble, sausage",3,2023-01-31
77,"witch, mistreatment, bernabeu, shakira, bought",1,2023-01-31
78,"chew, swallow, shakira, mortify, simple",4,2023-01-31
80,"gelato, gelapique, bag, piqu, reservation",5,2023-01-31
81,"dreamt, dream, shakira, toupine, prumt",6,2023-01-31
83,"liar, beyonc, beautiful, shakira, nelly",4,2023-01-31
84,"shakira, hair, blonde, @raiconets, black",6,2023-01-31
85,"nano, snidel, lily, gelapique, brown",7,2023-01-31
86,"team, shakira, mexico, trip, photo",2,2023-01-31
87,"expensive, player, sucker, post, photo",3,2023-01-31
89,"gelato, snoopy, peanuts, stuffed, piqu",3,2023-01-31
