id,source,content,lang,retweet_count,reply_count,like_count,quote_count,impression_count,date
1475928,twitter,"@antonioboza @SusanPolgar @FIDE_chess @ECUonline @WOMChess @lichess @EuropeEchecs @chesscom @chessdom @OnTheQueenside I was thinking the same!  She is a legend in her own right, as well.",en,0.0,0.0,1.0,0.0,11.0,2023-05-05
1476026,twitter,"@GossipChess Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen ).

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar",en,0.0,0.0,0.0,0.0,8.0,2023-05-05
1476035,twitter,"@nicbentulan @FIDE_chess I kindly recommend you to google your question.  Google can enlighten you about it. Moreover, it can grant you further insightful  information regarding my tweet. Just use the sentence of ' Who is the president of Azerbaijan?' and enjoy festival of free information: thank you.",en,0.0,1.0,1.0,0.0,33.0,2023-05-05
1476090,twitter,"Hi @Kasparov63 @vishy64theking @LevAronian @MickeyAdamsGM @chessbrahTV
@GMHikaru @MagnusCarlsen @anishgiri @FabianoCaruana @chessqueen @chesscom @FIDE_chess @Pogonina @GMJuditPolgar @Anna_Chess @chessable @IrinaBulmaga
&amp; @HariChessplease!
Consider helping spread the word.🙏🏽♟️🫶🏽 https://t.co/UCPiBeCrXh",en,0.0,1.0,0.0,0.0,742.0,2023-05-05
1476133,twitter,"@binance @FIDE_chess @tiger_trade @1cryptouniverse 🐸 PePe Coin Bsc ($PPC). Pepe is here to make memecoins great again. Launched stealth with no presale, no team Tokens, LP burnt and contract renounced,

Ca: 0x9498c4383406a5bdd9100cff3fe0b550a111dd3d

https://t.co/4LgQAuNBFJ",en,0.0,0.0,0.0,0.0,1.0,2023-05-05
1476141,twitter,Knight Fork Queen Thread !! 😎 #chess #gotham #wcc #fide #gothamchess #chess #entertainment #foryou #twitch #checkmate #viral #trending #tiktok #reels https://t.co/HqA9eQo694,en,0.0,1.0,1.0,0.0,27.0,2023-05-05
1476155,twitter,Queen &amp; Knight Backrank Checkmate 😎 #chess #gotham #wcc #fide #gothamchess #chess #entertainment #foryou #twitch #checkmate #viral #trending #tiktok #reels https://t.co/Up2fmYtoof,en,0.0,0.0,0.0,0.0,26.0,2023-05-05
1476173,twitter,@UgurMen77426874 @FIDE_chess Which authoritarian is this please?,en,0.0,1.0,0.0,0.0,22.0,2023-05-05
1476177,twitter,"@FIDE_chess Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen ).

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar",en,0.0,0.0,0.0,0.0,20.0,2023-05-05
1476180,twitter,"@FIDE_chess Why didn't @FIDE_chess let @GMWesleySo123 defend #fischerrandom in classical after e beat TALENTLESS @MagnusCarlsen 3x since 60min is classical not rapid? What's 'slow rapid' anyway?
#chessdrama #saynoto2900 #chess960 #chess9LX #9LX
#GodBlessAmerica
https://t.co/HHjoYI65XM",en,0.0,0.0,0.0,1.0,31.0,2023-05-05
1476181,twitter,"@FIDE_chess Women WFRCC when? @FIDE_chess must renounce 2022 #fischerrandom WC as merely inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

#GodBlessAmerica

https://t.co/HHjoYI65XM",en,0.0,0.0,0.0,1.0,25.0,2023-05-05
1476192,twitter,"दुबई ग्लोबल शतरंज लीग के उद्घाटन संस्करण की मेजबानी करेगा

#TheBigMove #UAE #Dubai #Chess #GCL #DubaiSportsCouncil #GlobalChessLeague   
@GCLlive
@DubaiSC
@FIDE_chess
@tech_mahindra https://t.co/P5Cz08dlry",hi,0.0,0.0,0.0,0.0,18.0,2023-05-05
1476293,twitter,"silent but violent 
#NepoDing 

📸 Fun Master https://t.co/0C81kGgMIJ",en,0.0,0.0,4.0,0.0,148.0,2023-05-05
1476360,twitter,@sheikhmansoor @saaa_4 @FIDE_chess @GCLlive It's great to see Dubai continuing to be recognized as a premier destination for major international sporting events. 🏆♟️,en,0.0,0.0,0.0,0.0,323.0,2023-05-05
1476384,twitter,"@SusanPolgar @FIDE_chess @ECUonline @WOMChess @lichess @EuropeEchecs @chesscom @chessdom @OnTheQueenside Korchnoi was one of the great chess players who did not become world champion, but he was always among the best. He really was an admirable player. Since I was a child I used to watch his games with Karpov.",en,0.0,0.0,0.0,0.0,41.0,2023-05-05
1476393,twitter,"@DukeMichieka @AfricanChessCon @FIDE_chess Excellent, thank you very much.",en,0.0,1.0,1.0,0.0,4.0,2023-05-05
1476439,twitter,"Chess anybody??
#NepoDing 
#magnuscarlsen
#botez
#hikaru
#anishgiri
#chessbaseindia",en,0.0,0.0,0.0,0.0,74.0,2023-05-05
1476493,twitter,"Have exclusive Hacking jobs?
DM and Ask for my service #Debugging #Fintech #NFT #web3 #Metaverse #Tech #AI #DataScience #BigData #Analytics #innovation #digital #Python #IoTeX #WomenInSTEM #MachineLearning #TensorFlow #まつもtoなかい #CSKvsPBKS #lufc #GlazersOut #NepoDing https://t.co/DstH2dXtxD",en,0.0,0.0,2.0,0.0,58.0,2023-05-05
1476522,twitter,@solitudesa @AfricanChessCon @FIDE_chess We'll share the link once its uploaded!,en,0.0,1.0,1.0,0.0,2.0,2023-05-05
1476546,twitter,@2minutes2midyt @AfricanChessCon @FIDE_chess We'll share the link once its uploaded!,en,0.0,0.0,0.0,0.0,2.0,2023-05-05
1476570,twitter,@pwlae @FIDE_chess He studied law,en,0.0,0.0,1.0,0.0,21.0,2023-05-05
1476627,twitter,"@PHChess @FIDE_chess In this case I agree with you- because Chess should not be political.  The ISW is not the best source, as it is biased but if it was confirmed that this information is accurate- the Man should step down.

Sometimes we find common ground",en,0.0,0.0,1.0,0.0,159.0,2023-05-05
1476897,twitter,"We only need to wait until Monday for the next Nepomniachtchi vs. Ding Liren clash! 😀 
https://t.co/ksk95XVbml
#GrandChessTour #NepoDing https://t.co/4aQs3qv6IX",en,19.0,23.0,519.0,2.0,54435.0,2023-05-05
1477007,twitter,"@SusanPolgar @FIDE_chess @ECUonline @WOMChess @lichess @EuropeEchecs @chesscom @chessdom @OnTheQueenside Wow Susan you have met almost every Chess legend! What a privilege!! 
I met once Paul Benkö, and it was amazing!",en,0.0,1.0,1.0,0.0,56.0,2023-05-05
1477140,twitter,@MBastiaanseSato @GCLlive @FIDE_chess @vishy64theking @C_P_Gurnani @jagdishmitra @_ParagShah @tech_mahindra @DubaiSC @dubaichess @SaeedHareb To teach the Arabs a sport that does not involve wild animals or wheels.,en,0.0,0.0,0.0,0.0,3.0,2023-05-05
1477234,twitter,"Analyzing with one of the greats, Viktor Korchnoi. His passion for chess was infectious! @FIDE_chess @ECUonline @WOMChess https://t.co/97fYrIRlWj",en,4.0,5.0,105.0,0.0,3911.0,2023-05-05
1477410,twitter,@AbdisaGudeta9 @FIDE_chess Acting like he dominated those matches,en,0.0,0.0,0.0,0.0,11.0,2023-05-05
1477418,twitter,@pwlae @FIDE_chess Live*,en,0.0,0.0,0.0,0.0,18.0,2023-05-05
1477419,twitter,@pwlae @FIDE_chess Life he is rich,en,0.0,1.0,0.0,0.0,59.0,2023-05-05
1477476,twitter,"@Route64lemag @olimpiuurcan @FIDE_chess @ffechecs C'est très vrai, c'est ce qui m'a donné l'envie de le supporter plutôt que Nepomniachtchi ! (et puis ce gif est mythique...) https://t.co/63dx0cgm9J",fr,0.0,0.0,0.0,0.0,37.0,2023-05-05
1477489,twitter,@KSAchess @abdulaalwahshi @FIDE_chess @advorkovich @saudiolympic @Hishamcity مبااررك تستأهلوا,ar,0.0,0.0,0.0,0.0,25.0,2023-05-05
1477505,twitter,"🗣SPECIAL ANNOUNCEMENT♟ 
I have been selected to be apart of the Tournament Staff next weekend at US CHESS NATIONAL ELEMENTARY k-6 CHAMPIONSHIP IN BALTIMORE“
What an amazing opportunity!

Miles Davis Class of 25’ 🦌 @DmStagsTV @DeMathaCatholic @USChess @FIDE_chess https://t.co/wpdLDTeA21",en,1.0,0.0,1.0,0.0,272.0,2023-05-05
1477634,twitter,"Thanks Dubai for hosting us. A special thanks to his HH @sheikhmansoor .Look forward to being there in June for the chess extravaganza!A great venue always augurs a fantastic sporting spectacle! Let’s make the #bigmove in Dubai
@FIDE_chess @tech_mahindra @GCLlive https://t.co/1xvHmqrAXc",en,0.0,0.0,47.0,0.0,8714.0,2023-05-05
1477677,twitter,"Watch) Viral Videos of Mocha Fest In Houston Texas, Shows Oral Sex taking place Jason Derulo Houston We Have A Problem #Houston #MochaFest #CHAEUNWOO #GlazersOut #lufc #NepoDing #MASHIHO #BlackTwitter #gossip 

𝐅𝐔𝐋𝐋 𝐕𝐈𝐃𝐄𝐎 𝐓𝐇𝐄𝐑𝐄 ⬇️
https://t.co/5BIlAPM0sj https://t.co/OAi5ZRAt28",en,0.0,0.0,0.0,0.0,9.0,2023-05-05
1477688,twitter,"We are proud to announce that Ding Liren from Wenzhou, #Zhejiang, has become China's first male world chess ♟️ champion after defeating Ian Nepomniachtchi of Russia in the 2023 FIDE World Championship final on April 30. Bravo! 👍 [📸/IC] @FIDE_chess https://t.co/aEOm3cculC",en,3.0,0.0,15.0,3.0,712.0,2023-05-05
1477694,twitter,@PHChess @FIDE_chess Are you still coaching Carlsen?,en,0.0,0.0,0.0,0.0,57.0,2023-05-05
1477844,twitter,"Congratulations to the newly minted GM Elisabeth Paehtz!
@FIDE_chess #Chess @ChessBase https://t.co/Bq81eQzG65",en,0.0,0.0,1.0,0.0,42.0,2023-05-05
1477881,twitter,@AfricanChessCon @FIDE_chess @DukeMichieka I can't find any information about the games anywhere. Will this be broadcasted at Lichess?,en,0.0,1.0,1.0,0.0,8.0,2023-05-05
1477939,twitter,"Ce que dit @olimpiuurcan sur #DingLiren est tellement vrai. ""Un génie qui (un peu) nous ressemble"". Le titre de Ding est une très bonne nouvelle pour les échecs. (Merci le traducteur automatique pour que chacun puisse profiter de ce point de vue). 👇#chess @FIDE_chess @ffechecs https://t.co/mcLTOQgtBZ",fr,2.0,1.0,6.0,0.0,471.0,2023-05-05
1478147,twitter,"[ARTICLE] Eric Prié, joueur controversé du monde échiquéen. Son histoire disponible dès maintenant sur notre site !  

▶️https://t.co/b9EBPR7RI9

@FIDE_chess @ffechecs
#chess",fr,0.0,0.0,3.0,0.0,222.0,2023-05-05
1478177,twitter,"Dubai to Host Inaugural Edition of Global Chess League
#TheBigMove #UAE #Dubai #Chess #GCL #DubaiSportsCouncil #GlobalChessLeague   
@GCLlive
@DubaiSC
@FIDE_chess
@tech_mahindra https://t.co/yG6MGyA3ll",en,1.0,0.0,0.0,1.0,186.0,2023-05-05
1478184,twitter,@EuricoFonseca2 @FIDE_chess Absolutely !,en,0.0,0.0,1.0,0.0,10.0,2023-05-05
1478216,twitter,"@EmilSutovsky @lichess Hi Emil, When will the next world championship take place?  Will @FIDE_chess  host the next World Championship in April 2025, or will it move it back to November/December, when it has always been held?",en,0.0,0.0,0.0,0.0,33.0,2023-05-05
1478299,twitter,"@FIDE_chess Women WFRCC when? @FIDE_chess must renounce 2022 #fischerrandom WC as merely inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

#GodBlessAmerica

https://t.co/HHjoYI65XM",en,0.0,0.0,0.0,0.0,1.0,2023-05-05
1478300,twitter,"@guardian @FIDE_chess Women WFRCC when? @FIDE_chess must renounce 2022 #fischerrandom WC as merely inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

#GodBlessAmerica

https://t.co/HHjoYI65XM",en,0.0,0.0,0.0,0.0,0.0,2023-05-05
1478305,twitter,"@FIDE_chess @FIFAcom @youridjorkaeff Women WFRCC when? @FIDE_chess must renounce 2022 #fischerrandom WC as merely inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

#GodBlessAmerica

https://t.co/HHjoYI65XM",en,0.0,0.0,0.0,0.0,5.0,2023-05-05
1478308,twitter,"@tepesigeman @FIDE_chess @SwedishChessFed Women WFRCC when? @FIDE_chess must renounce 2022 #fischerrandom WC as merely inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

#GodBlessAmerica

https://t.co/HHjoYI65XM",en,0.0,0.0,0.0,0.0,0.0,2023-05-05
1478309,twitter,"@SwedishChessFed @FIDE_chess Women WFRCC when? @FIDE_chess must renounce 2022 #fischerrandom WC as merely inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

#GodBlessAmerica

https://t.co/HHjoYI65XM",en,0.0,0.0,0.0,0.0,0.0,2023-05-05
1478310,twitter,"@OnTheQueenside @FIDE_chess @ChessKazakh Women WFRCC when? @FIDE_chess must renounce 2022 #fischerrandom WC as merely inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

#GodBlessAmerica

https://t.co/HHjoYI65XM",en,0.0,0.0,0.0,0.0,23.0,2023-05-05
1478313,twitter,"@OnTheQueenside @FIDE_chess @ChessKazakh Why didn't @FIDE_chess let @GMWesleySo123 defend #fischerrandom in classical after e beat TALENTLESS @MagnusCarlsen 3x since 60min is classical not rapid? What's 'slow rapid' anyway?
#chessdrama #saynoto2900 #chess960 #chess9LX #9LX
#GodBlessAmerica
https://t.co/HHjoYI65XM",en,0.0,0.0,0.0,0.0,13.0,2023-05-05
1478315,twitter,"@FIDE_chess Why didn't @FIDE_chess let @GMWesleySo123 defend #fischerrandom in classical after e beat TALENTLESS @MagnusCarlsen 3x since 60min is classical not rapid? What's 'slow rapid' anyway?
#chessdrama #saynoto2900 #chess960 #chess9LX #9LX
#GodBlessAmerica
https://t.co/HHjoYI65XM",en,0.0,0.0,0.0,0.0,14.0,2023-05-05
1478317,twitter,"@FIDE_chess @LennartOotes Why didn't @FIDE_chess let @GMWesleySo123 defend #fischerrandom in classical after e beat TALENTLESS @MagnusCarlsen 3x since 60min is classical not rapid? What's 'slow rapid' anyway?
#chessdrama #saynoto2900 #chess960 #chess9LX #9LX
#GodBlessAmerica
https://t.co/HHjoYI65XM",en,0.0,0.0,0.0,0.0,0.0,2023-05-05
1478318,twitter,"@FIDE_chess Why didn't @FIDE_chess let @GMWesleySo123 defend #fischerrandom in classical after e beat TALENTLESS @MagnusCarlsen 3x since 60min is classical not rapid? What's 'slow rapid' anyway?
#chessdrama #saynoto2900 #chess960 #chess9LX #9LX
#GodBlessAmerica
https://t.co/HHjoYI65XM",en,0.0,0.0,0.0,0.0,4.0,2023-05-05
1478468,twitter,"@caminsestel @tres_peons @FIDE_chess Buenos días,si le interesa un tablero de ajedrez, los hago d madera a mano,normales,adaptados,murales,plegables o en mesa.Alta calidad,piezas únicas a buen precio.",es,0.0,0.0,0.0,0.0,4.0,2023-05-05
1478473,twitter,"@sarkaar_dk @FIDE_chess Makes sense, the first ELO raking is still Magnus, so he is the emperor, and Ding is the king by this logic.

The cultural analogy is hard, there were Norwegian kings but not Chinese ones (in literal sense) lol.",en,0.0,1.0,1.0,0.0,7.0,2023-05-05
1478475,twitter,"@portalA21 @FIDE_chess @davidllada Buenos días,si le interesa un tablero de ajedrez, los hago d madera a mano,normales,adaptados,murales,plegables o en mesa.Alta calidad,piezas únicas a buen precio.",es,0.0,0.0,0.0,0.0,11.0,2023-05-05
1478479,twitter,"@PHChess @FIDE_chess “In March 2022, Dvorkovich condemned Russia's invasion of Ukraine, saying that ""Wars are the worst things one might face in life…including this war. My thoughts are with Ukrainian civilians.""",en,0.0,0.0,4.0,0.0,306.0,2023-05-05
1478516,twitter,@PHChess @FIDE_chess Silence from FIDE as usual,en,0.0,0.0,4.0,0.0,331.0,2023-05-05
1478537,twitter,"When mom buys clothes for me and my sister/brother
#chess #NepoDing https://t.co/zbpQCb5P1L",en,0.0,0.0,0.0,0.0,69.0,2023-05-05
1478613,twitter,"@EweidaMuhammed @FIDE_chess I'm not so sure. He looked worried, like oops, now i have to go on playing chess (-:",en,0.0,0.0,0.0,0.0,43.0,2023-05-05
1478589,twitter,@pawnalyze @ChrisBirdIA @USChess @serbiachess1 @FIDE_chess $600 entry fees for American players to play four rounds of hybrid chess. How interesting.,en,0.0,0.0,0.0,0.0,22.0,2023-05-05
1478599,twitter,"#DingLiren winning the #WorldChessChampionship at Astana on Sunday is perhaps the culminating point for the Big Dragon Project. 
https://t.co/cEaDfOz0IT",en,0.0,0.0,1.0,0.0,217.0,2023-05-05
1478635,twitter,"Exclusive interaction with @vantikachess on her future endeavours. Congratulations for rising to the 3rd  position on FIDE ratings of active Indian Women Chess Players. 👏🏼
#fide #chess #vantika https://t.co/9VkvgRlsU9",en,0.0,0.0,0.0,0.0,134.0,2023-05-05
1478643,twitter,@FIDE_chess Ding Liren is 21 official @FIDE_chess world champion whether they like it or not. https://t.co/TZZ9XrUQ31,en,0.0,0.0,0.0,0.0,107.0,2023-05-05
1478648,twitter,"#TamilNadu youth is the record 2-time champ of India’s ‘biggest’ #chess tournament for the visually impaired affiliated by @FIDE_chess and @aicfb_in. 

https://t.co/FiBmqSNibY",en,3.0,0.0,10.0,1.0,590.0,2023-05-05
1478713,twitter,"@kulkajinkya @FIDE_chess Given his age, perhaps, but he has had a couple of truly great goes at it and I just don’t see him laying down without at least one more. I mean it was all so close, it’d kill most if there were no other shot at it. But historically, how many chances does anyone get or deserve?",en,0.0,0.0,0.0,0.0,30.0,2023-05-05
1478728,twitter,La portada del nuevo #PDR164 (may-jun 2023) es un montaje de dos excelentes fotos de Stev Bonhage ino de los fotográfos oficiales de @FIDE_chess durante el Mundial de #ajedrez La cobertura tambiñen incluye fantásticas otos de @davidllada y Anna Shtourman https://t.co/LkSerMIJMP,es,3.0,1.0,7.0,0.0,1226.0,2023-05-05
1478791,twitter,"@zamianparsons @FIDE_chess I watched it in its entirety. And if it was an hour long, I'd have watched it too.
He might not be a native English speaker, but he did well enough. His charisma and entertainment is on the board, most importantly,imo.",en,0.0,0.0,1.0,0.0,54.0,2023-05-05
1478796,twitter,@EweidaMuhammed @FIDE_chess Lucky??,en,0.0,0.0,0.0,0.0,51.0,2023-05-05
1478830,twitter,@PBates801 @FIDE_chess Nepo will retire probably,en,0.0,1.0,1.0,0.0,40.0,2023-05-05
1478925,twitter,@SusanPolgar @FIDE_chess @ECUonline @WOMChess @lichess @chesscom @chessdom @EuropeEchecs @OnTheQueenside Here is a currently strong preference of mine. https://t.co/FEwRPsR7A0,en,0.0,0.0,0.0,0.0,17.0,2023-05-05
1478943,twitter,@AfricanChessCon @FIDE_chess @DukeMichieka please assist with link to chess results,en,0.0,2.0,2.0,0.0,11.0,2023-05-05
1478956,twitter,@SusanPolgar @FIDE_chess @ECUonline @WOMChess @lichess @chesscom @chessdom @EuropeEchecs @OnTheQueenside That photo where you’re surrounded by men speaks volumes on so many levels. Astonishing!,en,0.0,0.0,1.0,0.0,100.0,2023-05-05
1478958,twitter,@SusanPolgar @FIDE_chess @ECUonline @WOMChess @lichess @chesscom @chessdom @EuropeEchecs @OnTheQueenside You have the BEST twitter feed! This is awesome!!,en,0.0,0.0,0.0,0.0,23.0,2023-05-05
1479127,twitter,"@donkcheck @KathrynTewson @Athenri @AkivaMCohen @crowder @JosephPoulin175 @BMB_Esq @FIDE_chess @USChess @STLChessClub @donkcheck And then why would @MagnusCarlsen @HansMokeNiemann @GMHikaru waste their time on all this trial instead of actually getting better at chess? Especially those 2 talentless patzers Magnus &amp; Hikaru who suck at classical #chess960? #fischerrandom

https://t.co/HHjoYI65XM https://t.co/Ery140vpd9",en,0.0,1.0,0.0,0.0,3.0,2023-05-07
1479122,twitter,"@donkcheck @KathrynTewson @Athenri @AkivaMCohen @crowder @JosephPoulin175 @BMB_Esq @FIDE_chess @USChess @STLChessClub @MagnusCarlsen @HansMokeNiemann @GMHikaru They must be expecting a really REALLY huge payoff here. I don't know law or war apart from Sun Tzu's The Art of War, but I can imagine a trial getting extremely costly.",en,0.0,0.0,0.0,0.0,1.0,2023-05-07
1479133,twitter,@donkcheck @KathrynTewson @Athenri @AkivaMCohen @crowder @JosephPoulin175 @BMB_Esq @FIDE_chess @USChess @STLChessClub @donkcheck Imagine the huge cost for that. What's the revenue? I don't think chess will see revenue from this unless they go to trial and really see the trial through.,en,0.0,1.0,0.0,0.0,5.0,2023-05-07
1479134,twitter,"@donkcheck @KathrynTewson @Athenri @AkivaMCohen @crowder @JosephPoulin175 @BMB_Esq @donkcheck Or is the judge in on it too? Why would the judge/s voluntarily waste the time of hundreds of legal experts to devote time to this? @FIDE_chess  must be surely paying the judges a lot of money. Or is it Rex Sinquefield who is paying the judges?

@USChess @STLChessClub",en,0.0,1.0,0.0,0.0,4.0,2023-05-07
1479159,twitter,"We've said it all! #NepoDing 

📷@LennartOotes https://t.co/u2ZxCFl9Bt",en,2.0,0.0,3.0,0.0,187.0,2023-05-07
1479207,twitter,"@donkcheck @SergeyKaryakin @HansMokeNiemann @GMWesleySo123 @MagnusCarlsen Is it surprising pro-Putin @SergeyKaryakin sides w/ 3 Americans

-@HansMokeNiemann
-Bobby Fischer
-@GMWesleySo123

over non-Ukrainian European @MagnusCarlsen ?

@PHChess @AndriyBar @FIDE_chess @advorkovich @vishy64theking 

https://t.co/kFXdQqhzv5 https://t.co/hmhsp254ba",en,0.0,0.0,0.0,0.0,3.0,2023-05-07
1479382,twitter,@TarjeiJS @FIDE_chess The world champ who will never win a tournament...fide are you ok?,en,0.0,0.0,0.0,0.0,1.0,2023-05-07
1479397,twitter,"@MagnusCarlsen @GMWesleySo123 @elonmusk @lexfridman @GmanPoker @RobbiJadeLew @GMHikaru @FIDE_chess @USChess @HansMokeNiemann @FabianoCaruana @SergeyKaryakin @chesscom @goldenbeer0 told me:

I think high class chess/poker is pretty much prearranged.",en,0.0,0.0,0.0,0.0,2.0,2023-05-07
1479454,twitter,@sheikhmansoor @FIDE_chess @GCLlive Bue dia☀️hola excelente motivación para la juventud 🙌de antemano mucho éxito 👏un gran abrazo 😉❤️🌊,es,0.0,0.0,0.0,0.0,6.0,2023-05-07
1479602,twitter,"तेपे सिगमन 2023 : R3 : गुकेश ने निल्स से खेला ड्रॉ ,अर्जुन की दूसरी हार @DGukesh @FIDE_chess @tepesigeman #Round3 #HindiNews ✍️@nikchess @ChessbaseIndia All Photos: @davidllada https://t.co/Pi0Xq1RXCb",hi,2.0,0.0,6.0,0.0,1044.0,2023-05-07
1480190,twitter,Congratulations to @anahi_ortiz05 (Ecuador)🥇 @DeysiCoriTello (Peru) 🥈 and Svetlana Demchenko (Canada) 🥉for their medals at the Panamerican Women Championship- blitz held in Cuba. @FIDEAmericas @FideWomen @FIDE_chess https://t.co/iwTv9hEcrS,en,3.0,0.0,19.0,1.0,686.0,2023-05-07
1480332,twitter,"@PHChess @davidllada @FIDE_chess Have you not heard “underpromotion in chess”, it’s under promotion! ! But hang on, you cannot promote to a pawn to a king!  Nor a King can be demoted to a pawn. All these are within laws of Chess; however, there is no laws(loss) for FIDE”",en,0.0,0.0,0.0,0.0,29.0,2023-05-07
1480470,twitter,"@MarticaFierro @anahi_ortiz05 @FIDE_chess @FideWomen @FIDEAmericas @FedeEcuAjedrez Muy bien Anahí, felicidades y sigue así con fuerza Campeona!!!",es,0.0,0.0,0.0,0.0,95.0,2023-05-07
1480570,twitter,@MarticaFierro @anahi_ortiz05 @FIDE_chess @FideWomen @FIDEAmericas @FedeEcuAjedrez Ohh esa fue una dedicatoria con guante blanco... Excelente.. felicidades y gracias por representar el país,es,0.0,0.0,0.0,0.0,108.0,2023-05-07
1480617,twitter,"Felicitaciones @anahi_ortiz05 por el 1er lugar en el Campeonato Panamericano Femenino en la modalidad blitz. Eres una realidad, no “humo”.  #OrgullodelAjedrez 🇪🇨 @FIDE_chess @FideWomen @FIDEAmericas @FedeEcuAjedrez https://t.co/mUM6HAb7kg",es,13.0,3.0,49.0,1.0,2335.0,2023-05-07
1480977,twitter,"📣 Nuevo Podcast! ""Expedición Rosique #187: Ding Liren, el dragón del ajedrez."" en @Spreaker #ajedrez #campeon #ciencia #ding #fide #historia #juego #liren #mundial https://t.co/akQ6VO1Awk",es,0.0,1.0,6.0,0.0,3813.0,2023-05-06
1481281,twitter,"@PHChess @FIDE_chess Bro is always crying c'mon man😂, shut up for once",en,0.0,0.0,1.0,0.0,55.0,2023-05-06
1481619,twitter,"Thats how it felt with the @FIDE_chess elections.

Absolutely no interest from the bodies in charge, to ensure protection from pre-arranged deals. https://t.co/vBrP8HX6Ww",en,0.0,1.0,24.0,0.0,4652.0,2023-05-06
1481658,twitter,"📣 Nuevo Podcast! ""Expedición Rosique #187: Ding Liren, el dragón del ajedrez."" en @Spreaker #ajedrez #campeon #chess #china #ding #fide #genio #juego #liren #mundial #mundo https://t.co/2HlKb7VPNO",es,0.0,0.0,5.0,0.0,3585.0,2023-05-06
1481970,twitter,"♟️An agreement was✍🏻regarding the #WorldChessCup competitions planned to be held in #Baku in July-August 2023.

The official agreement was signed by @officialmys @faridgayibov,President of the @FIDE_chess Arkady Dvorkovich &amp; Head of the🇦🇿Chess Federation Mahir Mammadov.

#Chess https://t.co/Fdh3rSUp4e",en,2.0,0.0,6.0,0.0,344.0,2023-05-06
1481994,twitter,"NEW F May 5 World Chess Championship 2023 - P1: Almost a False Start! #GMKritz https://t.co/r8le3yWTp2 
White chose an unambitious continuation, which is typical for the the first game in WC matches, eventually managed to get a tangible advantage. #Chess #WorldChessChampionship https://t.co/aaOruqJ8sB",en,0.0,0.0,0.0,0.0,15.0,2023-05-06
1482038,twitter,"@sheikhmansoor @FIDE_chess @GCLlive May be In the future, All events are done in Dubai.",en,0.0,0.0,0.0,0.0,68.0,2023-05-06
1482046,twitter,"@romanovchess @AlirezaFirouzja @MagnusCarlsen @FIDE_chess @fischer_random Oh yeah yeah. I remember. Like  before chess players were also scientists and stuff. Even like Lasker re Lasker - Noether! And then starting around Bobby Fischer chess became a full time thing.

BUT NOW chess can go back to a NON-full time thing?

https://t.co/LM0g7jRtkm",en,0.0,1.0,1.0,0.0,5.0,2023-05-06
1482059,twitter,"""Regrettably, their over-the-board performances do not seem to match this level.""

Unfortunate.

@FIDE_chess - please fix this. https://t.co/Cg9S31quI9",en,0.0,0.0,0.0,0.0,137.0,2023-05-06
1482143,twitter,@SusanPolgar @FIDE_chess @ECUonline @WOMChess @lichess @chesscom @chessdom @EuropeEchecs @OnTheQueenside Was Tal really hard to play against?,en,0.0,0.0,0.0,0.0,11.0,2023-05-06
1482341,twitter,"@sheikhmansoor @FIDE_chess @GCLlive I will sell an ingenious invention (all drawings and a model for the start of production), as well as copyright. price 99000$. I will tell you everything about the vision of the business and how everything works https://t.co/ejne1enkaZ",en,0.0,0.0,0.0,0.0,3.0,2023-05-06
